date,IDS,centar,NSR,HSS,STRIP,HSLS,SIP,Fokus,NHR,HSU,Most,GL,Mozemo,HDSSB,RF,HNS,SDP,Glas,NLMK,ZZ,Restart,Pametno,START,BM365,SKORO,HDZ,HS
2022-11-10,,2.75,,,,,,1.67,,,10.78,,11.67,,1.48,1.07,17.86,,,1.14,,,,,7.08,31.59,
2022-11-11,,2.76,,,,,,1.66,,,10.75,,11.69,,1.49,1.09,17.82,,,1.14,,,,,7.07,31.65,
2022-11-12,,2.76,,,,,,1.65,,,10.73,,11.71,,1.49,1.1,17.78,,,1.14,,,,,7.06,31.72,
2022-11-13,,2.76,,,,,,1.63,,,10.7,,11.72,,1.5,1.12,17.75,,,1.13,,,,,7.05,31.78,
2022-11-14,,2.76,,,,,,1.62,,,10.67,,11.74,,1.5,1.14,17.71,,,1.13,,,,,7.03,31.85,
2022-11-15,,2.76,,,,,,1.61,,,10.64,,11.76,,1.51,1.16,17.68,,,1.13,,,,,7.02,31.91,
2022-11-16,,2.77,,,,,,1.6,,,10.61,,11.77,,1.51,1.18,17.64,,,1.13,,,,,7.01,31.97,
2022-11-17,,2.77,,,,,,1.58,,,10.58,,11.79,,1.52,1.2,17.61,,,1.13,,,,,6.99,32.04,
2022-11-18,,2.77,,,,,,1.57,,,10.56,,11.81,,1.52,1.21,17.57,,,1.12,,,,,6.98,32.1,
2022-11-19,,2.77,,,,,,1.56,,,10.53,,11.82,,1.53,1.23,17.54,,,1.12,,,,,6.97,32.17,
2022-11-20,,2.78,,,,,,1.55,,,10.5,,11.84,,1.53,1.25,17.5,,,1.12,,,,,6.95,32.23,
2022-11-21,,2.58,,,,,,1.58,,,10.48,,11.77,,1.57,1.38,17.38,,,1.13,,,,,6.97,32.33,
2022-11-22,,2.39,,,,,,1.61,,,10.46,,11.69,,1.61,1.5,17.26,,,1.14,,,,,6.99,32.42,
2022-11-23,,2.2,,,,,,1.64,,,10.44,,11.62,,1.66,1.63,17.14,,,1.15,,,,,7,32.52,
2022-11-24,,2,,,,,,1.67,,,10.43,,11.54,,1.7,1.75,17.02,,,1.17,,,,,7.02,32.61,
2022-11-25,,1.81,,,,,,1.7,,,10.41,,11.47,,1.74,1.88,16.9,,,1.18,,,,,7.03,32.71,
2022-11-26,,1.93,,,,,,1.68,,,10.41,,11.46,,1.78,1.89,16.92,,,1.19,,,,,7.05,32.71,
2022-11-27,,2.05,,,,,,1.67,,,10.42,,11.45,,1.82,1.9,16.94,,,1.2,,,,,7.07,32.71,
2022-11-28,,2.17,,,,,,1.65,,,10.42,,11.45,,1.86,1.91,16.96,,,1.21,,,,,7.08,32.71,
2022-11-29,,2.28,,,,,,1.64,,,10.43,,11.44,,1.9,1.92,16.98,,,1.23,,,,,7.1,32.71,
2022-11-30,,2.4,,,,,,1.63,,,10.43,,11.44,,1.94,1.92,17,,,1.24,,,,,7.12,32.71,
2022-12-01,,2.52,,,,,,1.61,,,10.44,,11.43,,1.98,1.93,17.01,,,1.25,,,,,7.13,32.72,
2022-12-02,,2.64,,,,,,1.6,,,10.44,,11.43,,2.02,1.94,17.03,,,1.26,,,,,7.15,32.72,
2022-12-03,,2.76,,,,,,1.59,,,10.45,,11.42,,2.06,1.95,17.05,,,1.27,,,,,7.17,32.72,
2022-12-04,,2.88,,,,,,1.57,,,10.45,,11.41,,2.1,1.96,17.07,,,1.28,,,,,7.18,32.72,
2022-12-05,,2.87,,,,,,1.58,,,10.45,,11.36,,2.08,1.97,17.03,,,1.29,,,,,7.22,32.75,
2022-12-06,,2.87,,,,,,1.58,,,10.44,,11.31,,2.07,1.98,17,,,1.29,,,,,7.26,32.78,
2022-12-07,,2.86,,,,,,1.58,,,10.43,,11.26,,2.06,1.99,16.96,,,1.29,,,,,7.3,32.81,
2022-12-08,,2.86,,,,,,1.58,,,10.42,,11.21,,2.05,2,16.92,,,1.29,,,,,7.34,32.85,
2022-12-09,,2.85,,,,,,1.59,,,10.41,,11.16,,2.04,2.01,16.88,,,1.3,,,,,7.38,32.88,
2022-12-10,,2.84,,,,,,1.59,,,10.4,,11.11,,2.02,2.02,16.85,,,1.3,,,,,7.43,32.91,
2022-12-11,,2.84,,,,,,1.59,,,10.39,,11.06,,2.01,2.03,16.81,,,1.3,,,,,7.47,32.94,
2022-12-12,,2.83,,,,,,1.59,,,10.38,,11.01,,2,2.04,16.77,,,1.31,,,,,7.51,32.98,
2022-12-13,,2.83,,,,,,1.6,,,10.37,,10.96,,1.99,2.05,16.73,,,1.31,,,,,7.55,33.01,
2022-12-14,,2.82,,,,,,1.6,,,10.36,,10.91,,1.98,2.05,16.7,,,1.31,,,,,7.59,33.04,
2022-12-15,,2.82,,,,,,1.6,,,10.35,,10.86,,1.97,2.06,16.66,,,1.31,,,,,7.63,33.07,
2022-12-16,,2.81,,,,,,1.6,,,10.34,,10.81,,1.95,2.07,16.62,,,1.32,,,,,7.67,33.1,
2022-12-17,,2.81,,,,,,1.61,,,10.34,,10.75,,1.94,2.08,16.58,,,1.32,,,,,7.71,33.14,
2022-12-18,,2.8,,,,,,1.61,,,10.33,,10.7,,1.93,2.09,16.55,,,1.32,,,,,7.75,33.17,
2022-12-19,,2.8,,,,,,1.61,,,10.32,,10.65,,1.92,2.1,16.51,,,1.32,,,,,7.79,33.2,
2022-12-20,,2.79,,,,,,1.61,,,10.31,,10.6,,1.91,2.11,16.47,,,1.33,,,,,7.83,33.23,
2022-12-21,,2.79,,,,,,1.62,,,10.34,,10.66,,1.88,2.1,16.51,,,1.33,,,,,7.84,33.16,
2022-12-22,,2.78,,,,,,1.62,,,10.37,,10.72,,1.86,2.08,16.55,,,1.33,,,,,7.84,33.08,
2022-12-23,,2.78,,,,,,1.62,,,10.41,,10.79,,1.84,2.07,16.58,,,1.33,,,,,7.85,33.01,
2022-12-24,,2.77,,,,,,1.62,,,10.44,,10.85,,1.81,2.06,16.62,,,1.34,,,,,7.85,32.93,
2022-12-25,,2.76,,,,,,1.63,,,10.47,,10.91,,1.79,2.04,16.65,,,1.34,,,,,7.86,32.86,
2022-12-26,,2.76,,,,,,1.63,,,10.5,,10.97,,1.77,2.03,16.69,,,1.34,,,,,7.87,32.78,
2022-12-27,,2.75,,,,,,1.63,,,10.53,,11.03,,1.74,2.01,16.73,,,1.34,,,,,7.87,32.71,
2022-12-28,,2.78,,,,,,1.63,,,10.55,,11.05,,1.73,2,16.74,,,1.35,,,,,7.85,32.68,
2022-12-29,,2.81,,,,,,1.64,,,10.56,,11.07,,1.72,1.99,16.75,,,1.35,,,,,7.82,32.66,
2022-12-30,,2.84,,,,,,1.64,,,10.58,,11.1,,1.71,1.97,16.76,,,1.35,,,,,7.8,32.63,
2022-12-31,,2.86,,,,,,1.64,,,10.59,,11.12,,1.69,1.96,16.76,,,1.36,,,,,7.78,32.6,
2023-01-01,,2.89,,,,,,1.64,,,10.6,,11.14,,1.68,1.95,16.77,,,1.36,,,,,7.75,32.58,
2023-01-02,,2.92,,,,,,1.65,,,10.62,,11.16,,1.67,1.93,16.78,,,1.36,,,,,7.73,32.55,
2023-01-03,,2.94,,,,,,1.65,,,10.63,,11.19,,1.65,1.92,16.79,,,1.36,,,,,7.7,32.53,
2023-01-04,,2.97,,,,,,1.65,,,10.64,,11.21,,1.64,1.91,16.8,,,1.37,,,,,7.68,32.5,
2023-01-05,,3,,,,,,1.65,,,10.66,,11.23,,1.63,1.89,16.81,,,1.37,,,,,7.66,32.48,
2023-01-06,,3.03,,,,,,1.66,,,10.67,,11.26,,1.62,1.88,16.82,,,1.37,,,,,7.63,32.45,
2023-01-07,,3.05,,,,,,1.66,,,10.69,,11.28,,1.6,1.86,16.83,,,1.37,,,,,7.61,32.43,
2023-01-08,,3.08,,,,,,1.66,,,10.7,,11.3,,1.59,1.85,16.84,,,1.38,,,,,7.59,32.4,
2023-01-09,,3,,,,,,1.66,,,10.7,,11.27,,1.6,1.84,16.8,,,1.35,,,,,7.59,32.4,
2023-01-10,,2.92,,,,,,1.66,,,10.7,,11.24,,1.6,1.82,16.77,,,1.33,,,,,7.6,32.41,
2023-01-11,,2.84,,,,,,1.66,,,10.7,,11.21,,1.61,1.81,16.73,,,1.3,,,,,7.61,32.41,
2023-01-12,,2.76,,,,,,1.66,,,10.7,,11.18,,1.62,1.8,16.7,,,1.27,,,,,7.62,32.42,
2023-01-13,,2.68,,,,,,1.66,,,10.7,,11.15,,1.62,1.78,16.66,,,1.25,,,,,7.63,32.42,
2023-01-14,,2.6,,,,,,1.65,,,10.7,,11.11,,1.63,1.77,16.63,,,1.22,,,,,7.64,32.42,
2023-01-15,,2.52,,,,,,1.65,,,10.7,,11.08,,1.63,1.75,16.6,,,1.2,,,,,7.65,32.43,
2023-01-16,,2.44,,,,,,1.65,,,10.71,,11.05,,1.64,1.74,16.56,,,1.17,,,,,7.65,32.43,
2023-01-17,,2.36,,,,,,1.65,,,10.71,,11.02,,1.65,1.73,16.53,,,1.15,,,,,7.66,32.44,
2023-01-18,,2.28,,,,,,1.65,,,10.71,,10.99,,1.65,1.71,16.49,,,1.12,,,,,7.67,32.44,
2023-01-19,,2.2,,,,,,1.65,,,10.71,,10.96,,1.66,1.7,16.46,,,1.1,,,,,7.68,32.45,
2023-01-20,,2.11,,,,,,1.65,,,10.71,,10.93,,1.67,1.69,16.43,,,1.07,,,,,7.69,32.45,
2023-01-21,,2.03,,,,,,1.65,,,10.71,,10.9,,1.67,1.67,16.39,,,1.04,,,,,7.7,32.45,
2023-01-22,,1.95,,,,,,1.64,,,10.71,,10.87,,1.68,1.66,16.36,,,1.02,,,,,7.71,32.46,
2023-01-23,,1.87,,,,,,1.64,,,10.71,,10.84,,1.69,1.65,16.32,,,0.99,,,,,7.72,32.46,
2023-01-24,,1.79,,,,,,1.64,,,10.71,,10.8,,1.69,1.63,16.29,,,0.97,,,,,7.72,32.47,
2023-01-25,,1.71,,,,,,1.64,,,10.71,,10.77,,1.7,1.62,16.26,,,0.94,,,,,7.73,32.47,
2023-01-26,,1.82,,,,,,1.64,,,10.73,,10.83,,1.7,1.58,16.35,,,0.92,,,,,7.76,32.38,
2023-01-27,,1.93,,,,,,1.64,,,10.75,,10.88,,1.71,1.54,16.43,,,0.89,,,,,7.78,32.29,
2023-01-28,,2.04,,,,,,1.64,,,10.77,,10.94,,1.72,1.51,16.52,,,0.87,,,,,7.81,32.2,
2023-01-29,,2.14,,,,,,1.64,,,10.79,,10.99,,1.72,1.47,16.61,,,0.84,,,,,7.84,32.11,
2023-01-30,,2.25,,,,,,1.63,,,10.81,,11.05,,1.73,1.43,16.7,,,0.81,,,,,7.86,32.02,
2023-01-31,,2.36,,,,,,1.63,,,10.83,,11.1,,1.74,1.4,16.79,,,0.79,,,,,7.89,31.93,
2023-02-01,,2.46,,,,,,1.63,,,10.85,,11.16,,1.74,1.36,16.88,,,0.76,,,,,7.91,31.84,
2023-02-02,,2.6,,,,,,1.63,,,10.86,,11.17,,1.73,1.32,16.91,,,0.74,,,,,7.88,31.8,
2023-02-03,,2.73,,,,,,1.63,,,10.86,,11.19,,1.72,1.29,16.94,,,0.71,,,,,7.86,31.76,
2023-02-04,,2.86,,,,,,1.63,,,10.87,,11.2,,1.71,1.25,16.97,,,0.69,,,,,7.83,31.72,
2023-02-05,,2.99,,,,,,1.63,,,10.87,,11.22,,1.7,1.21,17,,,0.66,,,,,7.8,31.67,
2023-02-06,,2.99,,,,,,1.61,,,10.88,,11.21,,1.7,1.18,16.99,,,0.63,,,,,7.8,31.67,
2023-02-07,,2.99,,,,,,1.58,,,10.88,,11.19,,1.7,1.15,16.97,,,0.61,,,,,7.8,31.67,
2023-02-08,,2.99,,,,,,1.56,,,10.89,,11.18,,1.71,1.12,16.95,,,0.58,,,,,7.8,31.67,
2023-02-09,,2.99,,,,,,1.54,,,10.89,,11.17,,1.71,1.09,16.94,,,0.56,,,,,7.79,31.67,
2023-02-10,,2.99,,,,,,1.52,,,10.89,,11.16,,1.71,1.06,16.92,,,0.53,,,,,7.79,31.67,
2023-02-11,,3,,,,,,1.5,,,10.9,,11.15,,1.72,1.03,16.9,,,0.51,,,,,7.79,31.67,
2023-02-12,,3,,,,,,1.48,,,10.9,,11.13,,1.72,1,16.89,,,0.48,,,,,7.79,31.67,
2023-02-13,,3,,,,,,1.46,,,10.91,,11.12,,1.72,0.97,16.87,,,0.46,,,,,7.79,31.67,
2023-02-14,,3,,,,,,1.44,,,10.91,,11.11,,1.72,0.95,16.85,,,0.43,,,,,7.79,31.67,
2023-02-15,,3,,,,,,1.42,,,10.91,,11.1,,1.73,0.92,16.84,,,0.4,,,,,7.79,31.67,
2023-02-16,,3,,,,,,1.4,,,10.92,,11.08,,1.73,0.89,16.82,,,0.38,,,,,7.79,31.67,
2023-02-17,,3.01,,,,,,1.38,,,10.92,,11.07,,1.73,0.86,16.81,,,0.35,,,,,7.79,31.66,
2023-02-18,,3.01,,,,,,1.36,,,10.93,,11.06,,1.73,0.83,16.79,,,0.33,,,,,7.79,31.66,
2023-02-19,,3.01,,,,,,1.34,,,10.93,,11.05,,1.74,0.8,16.77,,,0.3,,,,,7.78,31.66,
2023-02-20,,3.01,,,,,,1.31,,,10.94,,11.03,,1.74,0.77,16.76,,,0.28,,,,,7.78,31.66,
2023-02-21,,3.01,,,,,,1.29,,,10.94,,11.02,,1.74,0.74,16.74,,,0.25,,,,,7.78,31.66,
2023-02-22,,3.01,,,,,,1.27,,,10.94,,11.01,,1.74,0.71,16.72,,,0.23,,,,,7.78,31.66,
2023-02-23,,3.02,,,,,,1.25,,,10.95,,11,,1.75,0.68,16.71,,,0.2,,,,,7.78,31.66,
2023-02-24,,3.02,,,,,,1.23,,,10.95,,10.99,,1.75,0.65,16.69,,,0.17,,,,,7.78,31.66,
2023-02-25,,2.96,,,,,,1.02,,,10.98,,11.03,,1.75,0.22,16.79,,,0.15,,,,,7.88,31.58,
2023-02-26,,3.03,,,,,,1.07,,,10.98,,11.05,,1.74,0.32,16.85,,,0.28,,,,,7.9,31.58,
2023-02-27,,3.09,,,,,,1.13,,,10.98,,11.06,,1.72,0.43,16.91,,,0.41,,,,,7.92,31.58,
2023-02-28,,3.15,,,,,,1.18,,,10.98,,11.07,,1.71,0.53,16.98,,,0.54,,,,,7.94,31.59,
2023-03-01,,3.21,,,,,,1.23,,,10.98,,11.09,,1.69,0.63,17.04,,,0.67,,,,,7.95,31.59,
2023-03-02,,3.27,,,,,,1.29,,,10.98,,11.1,,1.68,0.74,17.1,,,0.8,,,,,7.97,31.59,
2023-03-03,,3.34,,,,,,1.34,,,10.97,,11.12,,1.66,0.84,17.16,,,0.93,,,,,7.99,31.59,
2023-03-04,,3.4,,,,,,1.39,,,10.97,,11.13,,1.65,0.94,17.22,,,1.06,,,,,8,31.59,
2023-03-05,,3.46,,,,,,1.45,,,10.97,,11.15,,1.63,1.05,17.29,,,1.19,,,,,8.02,31.6,
2023-03-06,,3.45,,,,,,1.45,,,10.96,,11.12,,1.65,1.06,17.29,,,1.19,,,,,8.03,31.63,
2023-03-07,,3.44,,,,,,1.44,,,10.95,,11.09,,1.67,1.07,17.3,,,1.19,,,,,8.03,31.66,
2023-03-08,,3.42,,,,,,1.44,,,10.93,,11.06,,1.69,1.07,17.3,,,1.19,,,,,8.04,31.69,
2023-03-09,,3.41,,,,,,1.44,,,10.92,,11.03,,1.71,1.08,17.31,,,1.19,,,,,8.04,31.72,
2023-03-10,,3.4,,,,,,1.44,,,10.91,,11,,1.73,1.09,17.31,,,1.19,,,,,8.05,31.75,
2023-03-11,,3.39,,,,,,1.44,,,10.89,,10.97,,1.75,1.1,17.31,,,1.19,,,,,8.05,31.78,
2023-03-12,,3.37,,,,,,1.44,,,10.88,,10.95,,1.76,1.11,17.32,,,1.19,,,,,8.06,31.81,
2023-03-13,,3.36,,,,,,1.44,,,10.87,,10.92,,1.78,1.12,17.32,,,1.19,,,,,8.06,31.84,
2023-03-14,,3.35,,,,,,1.44,,,10.85,,10.89,,1.8,1.13,17.33,,,1.19,,,,,8.07,31.87,
2023-03-15,,3.34,,,,,,1.44,,,10.84,,10.86,,1.82,1.13,17.33,,,1.19,,,,,8.07,31.9,
2023-03-16,,3.32,,,,,,1.44,,,10.83,,10.83,,1.84,1.14,17.34,,,1.19,,,,,8.08,31.93,
2023-03-17,,3.31,,,,,,1.44,,,10.81,,10.8,,1.86,1.15,17.34,,,1.19,,,,,8.08,31.96,
2023-03-18,,3.3,,,,,,1.43,,,10.8,,10.78,,1.88,1.16,17.35,,,1.19,,,,,8.09,31.99,
2023-03-19,,3.29,,,,,,1.43,,,10.79,,10.75,,1.9,1.17,17.35,,,1.19,,,,,8.09,32.02,
2023-03-20,,3.27,,,,,,1.43,,,10.77,,10.72,,1.92,1.18,17.36,,,1.19,,,,,8.1,32.05,
2023-03-21,,3.13,,,,,,1.44,,,10.75,,10.64,,1.95,1.19,17.31,,,1.19,,,,,8.11,32.12,
2023-03-22,,3.09,,,,,,1.44,,,10.74,,10.68,,1.97,1.19,17.35,,,1.2,,,,,8.14,32.04,
2023-03-23,,3.05,,,,,,1.45,,,10.74,,10.73,,2,1.2,17.39,,,1.21,,,,,8.16,31.97,
2023-03-24,,3,,,,,,1.45,,,10.73,,10.78,,2.03,1.21,17.43,,,1.21,,,,,8.19,31.89,
2023-03-25,,2.96,,,,,,1.46,,,10.73,,10.83,,2.06,1.22,17.47,,,1.22,,,,,8.22,31.81,
2023-03-26,,2.92,,,,,,1.46,,,10.72,,10.87,,2.09,1.22,17.51,,,1.22,,,,,8.24,31.73,
2023-03-27,,2.87,,,,,,1.47,,,10.72,,10.92,,2.12,1.23,17.55,,,1.23,,,,,8.27,31.66,
2023-03-28,,2.83,,,,,,1.47,,,10.71,,10.97,,2.15,1.24,17.59,,,1.23,,,,,8.3,31.58,
2023-03-29,,2.78,,,,,,1.48,,,10.71,,11.02,,2.18,1.25,17.63,,,1.24,,,,,8.32,31.5,
2023-03-30,,2.74,,,,,,1.48,,,10.7,,11.06,,2.21,1.25,17.67,,,1.24,,,,,8.35,31.42,
2023-03-31,,2.7,,,,,,1.49,,,10.7,,11.11,,2.23,1.26,17.71,,,1.25,,,,,8.38,31.35,
2023-04-01,,2.65,,,,,,1.49,,,10.69,,11.16,,2.26,1.27,17.75,,,1.25,,,,,8.4,31.27,
2023-04-02,,2.75,,,,,,1.52,,,10.66,,11.17,,2.25,1.28,17.79,,,1.26,,,,,8.36,31.28,
2023-04-03,,2.86,,,,,,1.54,,,10.63,,11.18,,2.24,1.28,17.83,,,1.26,,,,,8.32,31.29,
2023-04-04,,2.96,,,,,,1.57,,,10.6,,11.19,,2.23,1.29,17.87,,,1.27,,,,,8.29,31.31,
2023-04-05,,3.06,,,,,,1.6,,,10.58,,11.19,,2.22,1.3,17.9,,,1.27,,,,,8.25,31.32,
2023-04-06,,3.16,,,,,,1.63,,,10.55,,11.2,,2.21,1.31,17.94,,,1.28,,,,,8.21,31.33,
2023-04-07,,3.26,,,,,,1.65,,,10.52,,11.21,,2.2,1.31,17.98,,,1.28,,,,,8.17,31.35,
2023-04-08,,3.36,,,,,,1.68,,,10.49,,11.22,,2.19,1.32,18.02,,,1.29,,,,,8.13,31.36,
2023-04-09,,3.47,,,,,,1.71,,,10.46,,11.23,,2.18,1.33,18.06,,,1.29,,,,,8.09,31.37,
2023-04-10,,3.45,,,,,,1.7,,,10.47,,11.24,,2.17,1.34,18.06,,,1.3,,,,,8.06,31.4,
2023-04-11,,3.44,,,,,,1.69,,,10.48,,11.24,,2.17,1.34,18.07,,,1.3,,,,,8.02,31.43,
2023-04-12,,3.42,,,,,,1.68,,,10.49,,11.25,,2.16,1.35,18.07,,,1.31,,,,,7.99,31.45,
2023-04-13,,3.41,,,,,,1.67,,,10.5,,11.25,,2.15,1.36,18.08,,,1.32,,,,,7.95,31.48,
2023-04-14,,3.39,,,,,,1.66,,,10.52,,11.26,,2.15,1.37,18.08,,,1.32,,,,,7.92,31.51,
2023-04-15,,3.38,,,,,,1.65,,,10.53,,11.26,,2.14,1.38,18.09,,,1.33,,,,,7.88,31.53,
2023-04-16,,3.36,,,,,,1.64,,,10.54,,11.27,,2.14,1.38,18.09,,,1.33,,,,,7.85,31.56,
2023-04-17,,3.35,,,,,,1.62,,,10.55,,11.27,,2.13,1.39,18.1,,,1.34,,,,,7.82,31.59,
2023-04-18,,3.33,,,,,,1.61,,,10.56,,11.28,,2.13,1.4,18.1,,,1.34,,,,,7.78,31.61,
2023-04-19,,3.32,,,,,,1.6,,,10.58,,11.28,,2.12,1.41,18.11,,,1.35,,,,,7.75,31.64,
2023-04-20,,3.3,,,,,,1.59,,,10.59,,11.29,,2.12,1.41,18.11,,,1.35,,,,,7.71,31.67,
2023-04-21,,3.16,,,,,,1.6,,,10.59,,11.28,,2.1,1.42,18.08,,,1.36,,,,,7.73,31.71,
2023-04-22,,3.02,,,,,,1.61,,,10.59,,11.27,,2.09,1.43,18.04,,,1.36,,,,,7.74,31.76,
2023-04-23,,2.88,,,,,,1.62,,,10.6,,11.25,,2.08,1.44,18.01,,,1.37,,,,,7.75,31.81,
2023-04-24,,2.74,,,,,,1.63,,,10.6,,11.24,,2.07,1.44,17.98,,,1.37,,,,,7.76,31.85,
2023-04-25,,2.6,,,,,,1.63,,,10.61,,11.23,,2.05,1.45,17.94,,,1.38,,,,,7.77,31.9,
2023-04-26,,2.59,,,,,,1.64,,,10.62,,11.26,,2.04,1.46,17.98,,,1.38,,,,,7.83,31.8,
2023-04-27,,2.57,,,,,,1.65,,,10.63,,11.29,,2.03,1.47,18.01,,,1.39,,,,,7.89,31.71,
2023-04-28,,2.65,,,,,,1.66,,,10.61,,11.29,,2.01,1.47,18.05,,,1.39,,,,,7.88,31.73,
2023-04-29,,2.72,,,,,,1.67,,,10.58,,11.28,,2,1.48,18.08,,,1.4,,,,,7.87,31.76,
2023-04-30,,2.8,,,,,,1.68,,,10.56,,11.27,,1.99,1.49,18.11,,,1.4,,,,,7.86,31.78,
2023-05-01,,2.87,,,,,,1.68,,,10.53,,11.26,,1.97,1.5,18.14,,,1.41,,,,,7.84,31.81,
2023-05-02,,2.95,,,,,,1.69,,,10.51,,11.26,,1.96,1.51,18.17,,,1.42,,,,,7.83,31.83,
2023-05-03,,3.02,,,,,,1.7,,,10.48,,11.25,,1.95,1.51,18.2,,,1.42,,,,,7.82,31.85,
2023-05-04,,3.1,,,,,,1.71,,,10.46,,11.24,,1.93,1.52,18.23,,,1.43,,,,,7.81,31.88,
2023-05-05,,3.18,,,,,,1.72,,,10.44,,11.23,,1.92,1.53,18.26,,,1.43,,,,,7.79,31.9,
2023-05-06,,3.25,,,,,,1.73,,,10.41,,11.22,,1.9,1.54,18.29,,,1.44,,,,,7.78,31.92,
2023-05-07,,3.33,,,,,,1.73,,,10.39,,11.22,,1.89,1.55,18.33,,,1.44,,,,,7.77,31.95,
2023-05-08,,3.3,,,,,,1.71,,,10.35,,11.22,,1.86,1.55,18.3,,,1.45,,,,,7.78,32,
2023-05-09,,3.27,,,,,,1.69,,,10.31,,11.22,,1.83,1.56,18.28,,,1.45,,,,,7.78,32.05,
2023-05-10,,3.24,,,,,,1.66,,,10.27,,11.23,,1.81,1.57,18.25,,,1.46,,,,,7.79,32.1,
2023-05-11,,3.21,,,,,,1.64,,,10.23,,11.23,,1.78,1.58,18.23,,,1.47,,,,,7.8,32.15,
2023-05-12,,3.18,,,,,,1.62,,,10.19,,11.23,,1.75,1.59,18.21,,,1.47,,,,,7.81,32.2,
2023-05-13,,3.15,,,,,,1.59,,,10.15,,11.24,,1.72,1.59,18.18,,,1.48,,,,,7.82,32.25,
2023-05-14,,3.12,,,,,,1.57,,,10.11,,11.24,,1.69,1.6,18.16,,,1.48,,,,,7.82,32.3,
2023-05-15,,3.09,,,,,,1.54,,,10.07,,11.24,,1.66,1.61,18.13,,,1.49,,,,,7.83,32.35,
2023-05-16,,3.06,,,,,,1.52,,,10.03,,11.25,,1.63,1.62,18.11,,,1.5,,,,,7.84,32.4,
2023-05-17,,3.03,,,,,,1.5,,,9.99,,11.25,,1.6,1.63,18.09,,,1.5,,,,,7.85,32.45,
2023-05-18,,3,,,,,,1.47,,,9.95,,11.25,,1.58,1.63,18.06,,,1.51,,,,,7.85,32.5,
2023-05-19,,2.79,,,,,,1.47,,,9.89,,11.24,,1.61,1.64,17.96,,,1.5,,,,,7.91,32.57,
2023-05-20,,2.59,,,,,,1.47,,,9.83,,11.22,,1.65,1.65,17.87,,,1.49,,,,,7.96,32.65,
2023-05-21,,2.38,,,,,,1.46,,,9.77,,11.21,,1.69,1.66,17.77,,,1.48,,,,,8.02,32.72,
2023-05-22,,2.43,,,,,,1.46,,,9.78,,11.22,,1.73,1.65,17.79,,,1.47,,,,,8.05,32.68,
2023-05-23,,2.48,,,,,,1.46,,,9.79,,11.22,,1.77,1.65,17.82,,,1.46,,,,,8.08,32.65,
2023-05-24,,2.53,,,,,,1.45,,,9.81,,11.23,,1.81,1.65,17.84,,,1.46,,,,,8.11,32.62,
2023-05-25,,2.58,,,,,,1.45,,,9.82,,11.24,,1.85,1.64,17.86,,,1.45,,,,,8.14,32.58,
2023-05-26,,2.63,,,,,,1.45,,,9.83,,11.24,,1.89,1.64,17.89,,,1.44,,,,,8.17,32.55,
2023-05-27,,2.68,,,,,,1.44,,,9.84,,11.25,,1.93,1.63,17.91,,,1.43,,,,,8.2,32.51,
2023-05-28,,2.73,,,,,,1.44,,,9.86,,11.26,,1.97,1.63,17.94,,,1.42,,,,,8.23,32.48,
2023-05-29,,2.78,,,,,,1.44,,,9.87,,11.27,,2.01,1.63,17.96,,,1.41,,,,,8.26,32.45,
2023-05-30,,2.83,,,,,,1.43,,,9.88,,11.27,,2.05,1.62,17.98,,,1.41,,,,,8.29,32.41,
2023-05-31,,2.89,,,,,,1.43,,,9.9,,11.28,,2.09,1.62,18.01,,,1.4,,,,,8.32,32.38,
2023-06-01,,2.94,,,,,,1.43,,,9.91,,11.29,,2.13,1.62,18.03,,,1.39,,,,,8.35,32.35,
2023-06-02,,2.99,,,,,,1.42,,,9.92,,11.29,,2.17,1.61,18.05,,,1.38,,,,,8.38,32.31,
2023-06-03,,2.91,,,,,,1.42,,,9.95,,11.31,,2.14,1.61,17.99,,,1.37,,,,,8.4,32.31,
2023-06-04,,2.83,,,,,,1.41,,,9.97,,11.32,,2.11,1.6,17.93,,,1.36,,,,,8.42,32.32,
2023-06-05,,2.76,,,,,,1.41,,,9.99,,11.33,,2.08,1.6,17.86,,,1.36,,,,,8.44,32.32,
2023-06-06,,2.68,,,,,,1.4,,,10.02,,11.34,,2.05,1.6,17.8,,,1.35,,,,,8.46,32.32,
2023-06-07,,2.6,,,,,,1.39,,,10.04,,11.36,,2.01,1.59,17.74,,,1.34,,,,,8.48,32.33,
2023-06-08,,2.53,,,,,,1.39,,,10.07,,11.37,,1.98,1.59,17.67,,,1.33,,,,,8.5,32.33,
2023-06-09,,2.45,,,,,,1.38,,,10.09,,11.38,,1.95,1.58,17.61,,,1.32,,,,,8.52,32.33,
2023-06-10,,2.37,,,,,,1.37,,,10.11,,11.39,,1.92,1.58,17.55,,,1.31,,,,,8.54,32.33,
2023-06-11,,2.29,,,,,,1.37,,,10.14,,11.41,,1.89,1.58,17.48,,,1.3,,,,,8.56,32.34,
2023-06-12,,2.22,,,,,,1.36,,,10.16,,11.42,,1.86,1.57,17.42,,,1.3,,,,,8.58,32.34,
2023-06-13,,2.14,,,,,,1.36,,,10.19,,11.43,,1.83,1.57,17.36,,,1.29,,,,,8.6,32.34,
2023-06-14,,2.06,,,,,,1.35,,,10.21,,11.44,,1.8,1.56,17.29,,,1.28,,,,,8.63,32.34,
